time_start,time_end,model,launch_place,target,target_main,launched,destroyed,not_reach_goal,still_attacking,border_crossing,is_shahed,num_hit_location,num_fall_fragment_location,carrier,turbojet,turbojet_destroyed,affected region,destroyed_details,launched_details,launch_place_details
2025-03-13,2025-03-13,ZALA,,south,,1,1,,,{},,,,,,,,,,
2025-03-11 19:00,2025-03-12 9:30,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo",Ukraine,,133,98,20,,{},,,,,,,"['Kyiv oblast', 'Sumy oblast', 'Kharkiv oblast', 'Odesa oblast', 'Dnipropetrovsk oblast']","{'Odesa oblast and Kherson oblast': 3, 'Khmelnytskyi oblast and Ternopil oblast and Rivne oblast': 10, 'Vinnytsia oblast': NaN,    'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Poltava oblast': NaN, 'Kharkiv oblast': NaN, 'Cherkasy oblast': NaN, 'Chernihiv oblast': NaN,    'Zhytomyr oblast': NaN, 'Dnipropetrovsk oblast': NaN, 'Zaporizhzhia oblast': NaN}",,
2025-03-11 19:00,2025-03-12 9:30,Iskander-M,Crimea,Kryvyi Rih,,2,0,,,{},,,,,,,,,,
2025-03-11 19:00,2025-03-12 9:30,Iskander-M,Crimea,Odesa,,1,0,,,{},,,,,,,,,,
2025-03-12,2025-03-12,Молнія,,south,,1,1,,,{},,,,,,,,,,
2025-03-12,2025-03-12,Orlan-10,,south,,2,2,,,{},,,,,,,,,,
2025-03-10 19:00,2025-03-11 8:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo,Ukraine,,126,79,35,,{},,,,,,,"['Kyiv oblast', 'Sumy oblast', 'Kharkiv oblast', 'Odesa oblast', 'Donetsk oblast']","{'Odesa oblast and Kherson oblast': 25, 'Vinnytsia oblast': NaN,    'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Poltava oblast': NaN, 'Kharkiv oblast': NaN, 'Cherkasy oblast': NaN, 'Chernihiv oblast': NaN,    'Dnipropetrovsk oblast': NaN, 'Zaporizhzhia oblast': NaN, 'Donetsk oblast': NaN}",,
2025-03-10 19:00,2025-03-11 8:00,Iskander-M,Taganrog,Ukraine,,1,1,,,{},,,,,,,,,,
2025-03-11,2025-03-11,Молнія,,south,,3,3,,,{},,,,,,,,,,
2025-03-09 18:00,2025-03-10 8:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Millerovo and Shatalovo",Ukraine,,176,130,42,,{},,,,,,,"['Kyiv oblast', 'Kharkiv oblast', 'Poltava oblast']","{'Odesa oblast and Mykolaiv oblast and Kherson oblast': 31, 'Vinnytsia oblast': NaN,    'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Poltava oblast': NaN, 'Kharkiv oblast': NaN, 'Cherkasy oblast': NaN, 'Chernihiv oblast': NaN,    'Kirovohrad oblast': NaN, 'Zhytomyr oblast': NaN, 'Dnipropetrovsk oblast': NaN, 'Zaporizhzhia oblast': NaN, 'Donetsk oblast': NaN}",,
2025-03-10,2025-03-10,ZALA,,south,,1,1,,,{},,,,,,,,,,
2025-03-10,2025-03-10,Supercam,,south,,1,1,,,{},,,,,,,,,,
2025-03-08 19:00,2025-03-09 9:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo",Ukraine,,119,73,37,,{},,,,,,,"['Sumy oblast', 'Kharkiv oblast', 'Cherkasy oblast', 'Poltava oblast', 'Donetsk oblast', 'Zaporizhzhia oblast']","{'Mykolaiv oblast': 1, 'Khmelnytskyi oblast': 7,    'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Poltava oblast': NaN, 'Kharkiv oblast': NaN, 'Cherkasy oblast': NaN, 'Chernihiv oblast': NaN,    'Kirovohrad oblast': NaN, 'Zhytomyr oblast': NaN, 'Dnipropetrovsk oblast': NaN, 'Zaporizhzhia oblast': NaN, 'Donetsk oblast': NaN}",,
2025-03-09,2025-03-09,ZALA,,south,,5,5,,,{},,,,,,,,,,
2025-03-09,2025-03-09,Supercam,,south,,2,2,,,{},,,,,,,,,,
2025-03-09,2025-03-09,Orlan-10,,south,,2,2,,,{},,,,,,,,,,
2025-03-07 20:00,2025-03-08 9:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Millerovo and Shatalovo",Ukraine,,145,79,54,,{},,,,,,,"['Sumy oblast', 'Kharkiv oblast', 'Odesa oblast', 'Poltava oblast', 'Donetsk oblast']","{'Odesa oblast and Mykolaiv oblast': 22, 'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Poltava oblast': NaN, 'Kharkiv oblast': NaN, 'Cherkasy oblast': NaN, 'Chernihiv oblast': NaN,    'Kirovohrad oblast': NaN, 'Dnipropetrovsk oblast': NaN, 'Zaporizhzhia oblast': NaN, 'Donetsk oblast': NaN}",,
2025-03-07 20:00,2025-03-08 9:00,Iskander-M/KN-23,,Ukraine,,2,0,,,{},,,,,,,,,,
2025-03-07 20:00,2025-03-08 9:00,Iskander-K,Rostov oblast,Ukraine,,1,1,,,{},,,,,,,,,,
2025-03-08,2025-03-08,X-31P,Black Sea,Odesa oblast,,1,0,1,,{},,,,Su-30,,,,,,
2025-03-08,2025-03-08,Supercam,,south,,2,2,,,{},,,,,,,,,,
2025-03-08,2025-03-08,Lancet,,south,,2,2,,,{},,,,,,,,,,
2025-03-08,2025-03-08,Iskander-M,,Mykolaiv oblast,,1,0,,,{},,,,,,,,,,
2025-03-08,2025-03-08,Iskander-M,,Kherson oblast,,1,0,,,{},,,,,,,,,,
2025-03-06 21:00,2025-03-07 10:00,Shahed-136/131,,Ukraine,,194,100,86,,{},,,,,,,"['Poltava oblast', 'Ternopil oblast', 'Odesa oblast', 'Ivano-Frankivsk oblast']","{'west': 9, 'Odesa oblast': 14}",,
2025-03-07 0:40,2025-03-07 6:40,X-59/X-69,,Ukraine,,8,1,,,{},,,,,,,,,,
2025-03-07 0:40,2025-03-07 6:40,X-101/X-555,Caspian Sea,Ukraine,,35,25,,,{},,,,Tu-95MS,,,,{'south': 3},,
2025-03-07 0:40,2025-03-07 6:40,Kalibr,"Black Sea, Anapa",Ukraine,,8,8,,,{},,,,Navy,,,,{'south': 4},,
2025-03-07 0:40,2025-03-07 6:40,Iskander-M/KN-23,,Ukraine,,3,0,,,{},,,,,,,,,,
2025-03-07 0:40,2025-03-07 6:40,C-300,,Ukraine,,4,0,,,{},,,,,,,,,,
2025-03-07,2025-03-07,Reconnaissance UAV,,south,,4,4,,,{},,,,,,,,,,
2025-03-05 19:00,2025-03-06 9:00,Shahed-136/131,"Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Shatalovo",Ukraine,,112,68,43,,{},,,,,,,"['Sumy oblast', 'Kharkiv oblast', 'Odesa oblast', 'Dnipropetrovsk oblast']","{'Odesa oblast': 15,    'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Poltava oblast': NaN, 'Kharkiv oblast': NaN, 'Cherkasy oblast': NaN, 'Chernihiv oblast': NaN,    'Kirovohrad oblast': NaN, 'Dnipropetrovsk oblast': NaN, 'Donetsk oblast': NaN}",,
